Course	Room	Teacher	Time	Students
18	63 - A, 2	365	0	4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 
508	149 - A, 2	122	2	3509 3307 3258 2905 1619 943 4126 4122 3877 2470 2509 3509 3307 3258 2905 1619 943 4126 4122 3877 
945	106 - A, 2	105	3	2326 3809 2910 2764 14 4582 3718 3578 2607 2368 2166 2326 3809 2910 2764 14 4582 3718 3578 2607 2368 2166 3879 2450 2183 1569 268 96 
556	114 - A, 2	179	1	3834 2234 148 134 1578 126 4703 4389 2994 2829 2250 3834 2234 148 134 1578 126 4703 4389 2994 2829 
404	71 - A, 2	157	3	4891 4550 3208 3128 2230 4497 3901 3833 3811 3224 1941 4891 4550 3208 3128 2230 4497 3901 3833 3811 
908	137 - B, 0	14	1	3871 3829 2327 2306 80 4075 1364 4005 3968 1252 521 11 3551 2474 222 
866	137 - B, 0	311	2	3072 2995 1803 1771 1342 3471 3356 1521 330 279 4833 4809 3598 1913 1810 
755	137 - B, 0	414	3	3392 3307 1934 1618 197 1920 986 4685 2918 2385 2123 1370 455 3087 1136 
653	137 - B, 0	18	4	4087 2792 2375 2018 1979 1634 4633 3527 2832 2730 2615 1554 4121 1205 1146 
48	133 - B, 0	136	2	4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 
859	138 - B, 0	27	1	4537 4204 3910 1184 402 4699 3951 2779 1127 987 424 4736 4353 4008 3925 3718 3641 3529 3928 2847 1548 1079 
841	138 - B, 0	63	2	4457 3072 2869 1611 1128 1120 261 4185 3686 3295 2206 4068 2922 2257 1286 1041 288 154 4851 4608 3393 2121 
834	138 - B, 0	416	3	3407 3343 3002 2422 1940 694 364 229 4026 2585 798 735 4139 3216 3088 2118 430 2983 2134 2125 628 613 
706	138 - B, 0	90	4	4339 3784 1961 326 319 173 4967 4468 2990 2738 2585 565 150 88 2675 1657 4594 2991 1762 1109 758 222 
48	133 - B, 0	136	2	4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 4645 4498 4363 4286 4095 4011 3792 3721 3630 3482 3122 2689 2624 2589 2583 2416 2357 2198 2158 1915 1749 1650 1351 1245 715 458 367 298 42 
856	139 - B, 0	428	1	4725 4305 4144 4108 3967 3708 3402 2534 2463 2376 1661 4642 4065 3877 1653 740 4747 4521 4345 4208 3964 1239 4561 2678 2179 
831	139 - B, 0	291	2	4781 4450 3927 3887 3870 1829 1825 877 2666 2350 2117 629 249 4693 3950 3903 3744 1858 1270 4240 2489 1497 1070 732 384 
815	139 - B, 0	236	3	4009 3691 2820 2245 1263 3189 2529 2377 1942 682 4198 3507 2997 1208 11 4732 4207 4114 3937 3764 3263 1852 1768 581 459 
445	139 - B, 0	476	4	3784 2184 1486 1436 912 656 608 9 4539 3466 2516 2491 20 4228 3886 3607 3181 2280 1539 3525 3362 3132 2633 2026 45 
360	140 - B, 0	425	1	4989 4117 1851 4544 3713 3681 2569 1985 1923 740 5000 3297 2745 2291 1921 1249 220 3922 3045 2863 1095 
379	140 - B, 0	96	2	4061 3523 3118 1830 4028 3751 3704 3677 3279 2990 1621 497 313 3177 1842 1755 1666 1582 1572 2967 689 
167	140 - B, 0	156	3	4677 2107 1292 352 4986 4054 3936 2031 390 4467 4438 2316 1528 1086 808 711 4775 3703 3262 1316 1236 
249	140 - B, 0	317	4	4045 3949 3571 3011 2901 2780 2567 2472 2349 1260 4867 1117 984 208 109 2848 3526 2364 2224 1686 136 
955	141 - B, 0	230	1	4457 4408 3532 3050 2932 3926 3543 3278 2688 2662 2511 2227 224 4442 3033 271 179 4547 3981 3539 2258 1548 
949	141 - B, 0	266	2	4847 3958 1896 267 3541 2849 2599 1643 1315 863 202 114 4372 3331 3027 2049 978 2916 2816 1527 367 309 
894	141 - B, 0	201	3	4545 3491 2936 1410 937 413 4883 723 4948 3395 1550 701 4559 4048 3907 3015 2358 1589 1575 1329 350 131 
893	141 - B, 0	452	4	4418 4181 3774 1966 487 4076 3379 1931 1409 1202 892 653 393 206 4866 4682 4634 4582 3485 3130 4924 2858 
18	63 - A, 2	365	0	4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 4283 3895 3657 3500 3391 3199 3058 3054 3029 2944 2872 2823 2541 2521 2436 2219 2026 1636 1536 1316 1238 16 
940	142 - A, 2	130	1	4397 3338 3097 2560 1902 1571 1394 557 140 4406 3259 3130 1000 462 4717 2284 1093 999 329 
901	142 - A, 2	310	2	3877 3356 2945 1428 1084 540 389 4278 4110 2758 2205 1633 1504 1199 925 154 106 2067 234 
712	142 - A, 2	346	3	4453 4392 4131 3659 3009 2506 910 3409 2354 4739 3903 3088 3008 730 4134 3320 2669 2095 1408 
701	142 - A, 2	32	4	4230 3800 3121 1863 2 4069 3699 1687 1346 4825 4739 4593 4136 3609 2668 1783 159 3482 824 
